TCAPPDLL {"timestamp": "1750041867.580641", "elapsedtime": "9e-06", "datetime": "2025-06-16 02:44:27.580641", "type": "METADATA", "metric": "train.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580764", "elapsedtime": "0.000132", "datetime": "2025-06-16 02:44:27.580764", "type": "METADATA", "metric": "train.loss_mean", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580787", "elapsedtime": "0.000155", "datetime": "2025-06-16 02:44:27.580787", "type": "METADATA", "metric": "val.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "VALID"}}
TCAPPDLL {"timestamp": "1750041959.325234", "datetime": "2025-06-16 02:45:59.325234", "elapsedtime": "91.744602", "type": "LOG", "step": [1, 58], "data": "{'train.loss': '3.3223562240600586', 'train.lr': '6.1548089229141105e-09', 'train.ips': '5.179486317859492'}"}
TCAPPDLL {"timestamp": "1750041960.087313", "datetime": "2025-06-16 02:46:00.087313", "elapsedtime": "92.506681", "type": "LOG", "step": [1, 59], "data": "{'train.loss': '2.289505958557129', 'train.lr': '6.368873323621884e-09', 'train.ips': '5.249032843806587'}"}
TCAPPDLL {"timestamp": "1750041960.805979", "datetime": "2025-06-16 02:46:00.805979", "elapsedtime": "93.225347", "type": "LOG", "step": [1, 60], "data": "{'train.loss': '3.769110679626465', 'train.lr': '6.586596944854579e-09', 'train.ips': '5.566103630529229'}"}
TCAPPDLL {"timestamp": "1750041961.543297", "datetime": "2025-06-16 02:46:01.543297", "elapsedtime": "93.962665", "type": "LOG", "step": [1, 61], "data": "{'train.loss': '1.940759539604187', 'train.lr': '6.80797978661219e-09', 'train.ips': '5.424521800544258'}"}
TCAPPDLL {"timestamp": "1750041962.265323", "datetime": "2025-06-16 02:46:02.265323", "elapsedtime": "94.684691", "type": "LOG", "step": [1, 62], "data": "{'train.loss': '2.5495471954345703', 'train.lr': '7.033021848894721e-09', 'train.ips': '5.540481777198533'}"}
TCAPPDLL {"timestamp": "1750041963.004753", "datetime": "2025-06-16 02:46:03.004753", "elapsedtime": "95.424121", "type": "LOG", "step": [1, 63], "data": "{'train.loss': '2.7027862071990967', 'train.lr': '7.261723131702171e-09', 'train.ips': '5.409216789961852'}"}
TCAPPDLL {"timestamp": "1750041963.766523", "datetime": "2025-06-16 02:46:03.766523", "elapsedtime": "96.185891", "type": "LOG", "step": [1, 64], "data": "{'train.loss': '1.8245701789855957', 'train.lr': '7.494083635034543e-09', 'train.ips': '5.250846511809747'}"}
TCAPPDLL {"timestamp": "1750041964.480804", "datetime": "2025-06-16 02:46:04.480804", "elapsedtime": "96.900172", "type": "LOG", "step": [1, 65], "data": "{'train.loss': '1.1148173809051514', 'train.lr': '7.73010335889183e-09', 'train.ips': '5.6000456544584685'}"}
TCAPPDLL {"timestamp": "1750041965.200659", "datetime": "2025-06-16 02:46:05.200659", "elapsedtime": "97.620027", "type": "LOG", "step": [1, 66], "data": "{'train.loss': '2.808345317840576', 'train.lr': '7.969782303274037e-09', 'train.ips': '5.556644613049864'}"}
TCAPPDLL {"timestamp": "1750041965.962779", "datetime": "2025-06-16 02:46:05.962779", "elapsedtime": "98.382147", "type": "LOG", "step": [1, 67], "data": "{'train.loss': '1.3883486986160278', 'train.lr': '8.213120468181167e-09', 'train.ips': '5.248479464649561'}"}
TCAPPDLL {"timestamp": "1750041966.695203", "datetime": "2025-06-16 02:46:06.695203", "elapsedtime": "99.114571", "type": "LOG", "step": [1, 68], "data": "{'train.loss': '2.971569299697876', 'train.lr': '8.460117853613212e-09', 'train.ips': '5.461319103691647'}"}
TCAPPDLL {"timestamp": "1750041967.410964", "datetime": "2025-06-16 02:46:07.410964", "elapsedtime": "99.830332", "type": "LOG", "step": [1, 69], "data": "{'train.loss': '2.6318793296813965', 'train.lr': '8.710774459570178e-09', 'train.ips': '5.588448703837799'}"}
TCAPPDLL {"timestamp": "1750041968.152952", "datetime": "2025-06-16 02:46:08.152952", "elapsedtime": "100.57232", "type": "LOG", "step": [1, 70], "data": "{'train.loss': '3.0647435188293457', 'train.lr': '8.965090286052064e-09', 'train.ips': '5.391129310048433'}"}
TCAPPDLL {"timestamp": "1750041968.907544", "datetime": "2025-06-16 02:46:08.907544", "elapsedtime": "101.326912", "type": "LOG", "step": [1, 71], "data": "{'train.loss': '3.138190507888794', 'train.lr': '9.223065333058869e-09', 'train.ips': '5.300807884211777'}"}
